""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Mast2"	0.54928356811916	-0.242461522746179	0.373	0.394	1
"Lrrc49"	0.550671716268345	0.286300302227385	0.311	0.292	1
"Hook3"	0.551194263280549	-0.211428060634219	0.217	0.235	1
"Gps2"	0.551216308313662	-0.189320316352343	0.217	0.239	1
"Dmtn"	0.551841873918179	-0.156809272750027	0.143	0.164	1
"Mnat1"	0.552693361040626	-0.332842967420676	0.193	0.212	1
"Tsg101"	0.553986981839325	-0.212395013452421	0.348	0.367	1
"Ufc1"	0.554093797967558	0.160234811243878	0.317	0.292	1
"Abcd3"	0.555109335295178	0.178643868228343	0.211	0.195	1
"Fam169a"	0.555140120019589	0.177583180038325	0.267	0.305	1
"Slc24a2"	0.5553876734191	0.221981289322857	0.242	0.226	1
"Zdhhc3"	0.55565506227889	0.166746025498704	0.149	0.128	1
"Crebzf"	0.556750312389152	0.151251226097301	0.093	0.115	1
"Eri3"	0.557371200802501	-0.194018517544885	0.335	0.35	1
"Keap1"	0.557758597268072	0.293903054742042	0.211	0.195	1
"Pik3r2"	0.558662434060176	-0.166099921886829	0.099	0.115	1
"A330023F24Rik"	0.55888179940051	0.266366153109066	0.429	0.394	1
"Khdrbs1"	0.559089786323371	-0.221403798790581	0.304	0.327	1
"Thada"	0.559198401677973	-0.53586047875351	0.155	0.164	1
"Rps20"	0.559677330446574	-0.169426155065684	0.516	0.473	1
"Leng8"	0.560348845027592	-0.182444856140482	0.273	0.239	1
"mt-Nd2"	0.561736504102512	-0.213114292036322	0.807	0.801	1
"Osbp2"	0.561899072183038	-0.166014359068246	0.199	0.221	1
"Cdk8"	0.562042469178043	-0.183562651549021	0.155	0.177	1
"Atp8a1"	0.562100290420542	0.182845020774781	0.286	0.314	1
"Timm8b"	0.562609249731844	-0.306497313548473	0.503	0.527	1
"Gria1"	0.563319830018104	0.180097336630908	0.329	0.305	1
"Ipo9"	0.563438280327003	0.251998386997413	0.236	0.217	1
"Pbrm1"	0.564438925097646	-0.242487502918583	0.379	0.385	1
"Arhgap32"	0.565649640481528	0.178899112055512	0.391	0.358	1
"Cdk17"	0.567423437808808	-0.150094180159371	0.118	0.137	1
"Cct4"	0.568712890695859	0.170934563566459	0.292	0.283	1
"Scarb2"	0.568798546382648	0.258235462867617	0.217	0.204	1
"Ube2d1"	0.569077463222765	-0.15188224187315	0.149	0.173	1
"Hcn1"	0.570061193980622	-0.44987872252499	0.354	0.354	1
"Kansl2"	0.570643121539353	-0.239169490169041	0.118	0.137	1
"Myef2"	0.571872136309848	0.405045914856017	0.186	0.177	1
"Parg"	0.572134904120353	0.218001438711807	0.137	0.119	1
"Trmt11"	0.572871414767819	-0.294254903534841	0.087	0.102	1
"Tmem165"	0.573137715063628	0.179694917069451	0.193	0.177	1
"Slco3a1"	0.573311071032094	0.213481993617989	0.23	0.217	1
"Zfyve28"	0.573385572596316	-0.225074448938647	0.168	0.186	1
"Slmap"	0.573602742829589	-0.289946072232133	0.174	0.19	1
"Psenen"	0.573772811833594	0.16802166099845	0.422	0.412	1
"Mbd6"	0.573860553228487	-0.15988021947026	0.149	0.168	1
"Mrpl42"	0.574903744607513	-0.18554731924349	0.311	0.336	1
"Sod2"	0.575597518410236	-0.192652839236344	0.398	0.425	1
"Pmpcb"	0.577203895738896	0.173599426167304	0.143	0.168	1
"Larp4"	0.577574465760857	0.198185537716663	0.137	0.119	1
"Psd2"	0.578346648256196	0.315543926849377	0.118	0.102	1
"Neurod2"	0.57837234508371	0.205719595172861	0.149	0.137	1
"Pbx1"	0.578723483156031	-0.209356911489167	0.528	0.496	1
"Nudt19"	0.580599527095192	0.167231077183059	0.193	0.177	1
"E130114P18Rik"	0.581243650912537	0.206879126814225	0.161	0.142	1
"Trappc6a"	0.581642931761157	0.169731806709893	0.224	0.208	1
"Zfp800"	0.583025182489894	-0.287913880178049	0.099	0.115	1
"Dip2c"	0.583504264434165	0.312546240022726	0.553	0.527	1
"U2af1l4"	0.583758913870717	-0.265959550680718	0.155	0.173	1
"Cmtm4"	0.584333895686573	0.230829368003114	0.112	0.097	1
"2610035D17Rik"	0.584415405522283	-0.340799906739359	0.242	0.257	1
"Cers5"	0.584602064905174	0.221301218464148	0.354	0.345	1
"Itm2b"	0.584991472166719	-0.363165300434033	0.714	0.717	1
"Rpl32"	0.585025592957309	-0.155851878358154	0.665	0.597	1
"Ivns1abp"	0.585627691118815	-0.183907208916789	0.199	0.221	1
"Cyp7b1"	0.586476475024482	-0.178284871991745	0.087	0.102	1
"Esco1"	0.586488319503837	0.204135809493482	0.161	0.146	1
"Ppil3"	0.587790983025792	-0.205185664975154	0.124	0.142	1
"Arid1b"	0.588118487998533	-0.199490249957738	0.354	0.381	1
"Ntan1"	0.589688416677926	-0.182004282636696	0.304	0.27	1
"Tor1a"	0.589935673460779	0.224186455232442	0.143	0.128	1
"Atp5md"	0.59087176337799	-0.254670426442194	0.621	0.602	1
"Mapk6"	0.591009369028647	0.221174969340763	0.143	0.128	1
"Pcsk6"	0.591143272581994	0.242561820074493	0.143	0.124	1
"Cops7a"	0.591853270702362	0.188544188787591	0.267	0.252	1
"Phkg2"	0.59234462065978	-0.201289421086669	0.137	0.155	1
"Hnrnpab"	0.592883757437636	-0.176317476965761	0.248	0.279	1
"Hspa12a"	0.593107338124019	0.164860122493489	0.304	0.283	1
"Phkb"	0.593657524622004	0.230157482044108	0.186	0.212	1
"Gpi1"	0.595538798166655	-0.160332904702176	0.689	0.659	1
"Mrps23"	0.597165618832573	-0.189899375949173	0.099	0.115	1
"Nt5c2"	0.598656289976979	0.267958517374977	0.342	0.345	1
"Ccdc124"	0.599105635658502	0.202659673309528	0.36	0.363	1
"Ubap2l"	0.600052409676642	-0.22514444541027	0.317	0.283	1
"Gpr45"	0.600229438958917	-0.168245444957152	0.087	0.102	1
"Ndufb3"	0.601014372267162	-0.290732737588406	0.453	0.451	1
"Cdc14b"	0.601489983673105	-0.220980438242759	0.23	0.248	1
"Alkbh6"	0.601798195305939	-0.273709842906509	0.143	0.164	1
"Zfp771"	0.601878227659849	0.171306810368491	0.211	0.195	1
"Ppp4r1"	0.603103151938002	-0.16629890864034	0.099	0.115	1
"Kazn"	0.603567810357432	-0.232165684514145	0.137	0.115	1
"Zfp804a"	0.605321339502051	0.185878796832246	0.54	0.549	1
"Ccdc115"	0.605881312030483	-0.179181513059463	0.143	0.164	1
"Ercc2"	0.606940063341131	0.15010828455113	0.112	0.133	1
"Lrig2"	0.607452323163556	-0.153257608529796	0.143	0.159	1
"Il1rapl2"	0.60779814126066	-0.342200412538314	0.161	0.181	1
"Dpf3"	0.607914302342877	0.152667993470653	0.435	0.403	1
"Rbm7"	0.608555949749015	0.155221528568614	0.273	0.257	1
"Socs2"	0.608952329190996	0.239582926691773	0.087	0.106	1
"Nadk"	0.609067100750322	-0.349982546995154	0.099	0.115	1
"Plk5"	0.609067100750322	-0.360745742187796	0.099	0.115	1
"Atp5c1"	0.610424262502831	-0.182226413654071	0.547	0.54	1
"Flii"	0.61048759246539	0.27204006489417	0.143	0.128	1
"Mdh1"	0.610888161530774	-0.201091310818055	0.652	0.642	1
"Matr3"	0.610992450618722	-0.171614189049788	0.534	0.566	1
"Mcu"	0.612170781119111	-0.212744272722087	0.304	0.332	1
"Noct"	0.612479996047543	-0.234625241006211	0.174	0.199	1
"Pcnx"	0.612975639488284	0.192492603378008	0.248	0.23	1
"Vapb"	0.614236215563745	-0.167871232351395	0.286	0.265	1
"Tada1"	0.615163613153216	0.193067843110571	0.168	0.159	1
"Dnlz"	0.615754496459267	-0.2791576204672	0.118	0.133	1
"Psmd4"	0.617439597557363	-0.152412437808198	0.373	0.398	1
"Fam219a"	0.618437878250645	-0.162068859969617	0.261	0.279	1
"Naa40"	0.618608177423702	0.162375778298583	0.18	0.208	1
"Arih1"	0.618766342198131	0.20380528156849	0.422	0.412	1
"Ei24"	0.61927212022172	-0.198111668968422	0.366	0.376	1
"Scn2a"	0.620116537329472	-0.200671405277053	0.342	0.363	1
"Ddhd1"	0.620700093170067	0.308851089539949	0.224	0.204	1
"Aff2"	0.620898412096771	0.336864607022805	0.248	0.235	1
"Terf2"	0.621072963825782	-0.16319195711414	0.099	0.115	1
"Sec31a"	0.621118803915273	0.156069751218896	0.13	0.15	1
"Thoc7"	0.62227916114772	-0.187537917234715	0.41	0.434	1
"Mfn1"	0.62255690537408	-0.156996850689586	0.211	0.23	1
"Ppp4c"	0.62311612652833	0.197066092314111	0.211	0.195	1
"Abca2"	0.623783803648621	-0.150223046478741	0.13	0.146	1
"Ptprt"	0.624843651910042	-0.21667396770023	0.286	0.296	1
"Galnt13"	0.624878433819371	0.206375183909775	0.64	0.619	1
"Ndufb9"	0.625510531665887	-0.272865879127605	0.534	0.54	1
"Emsy"	0.626224438970962	-0.359581816965819	0.236	0.252	1
"Creg1"	0.626820599186103	-0.164792618858321	0.124	0.137	1
"Rps4x"	0.627086776457572	-0.172722786237624	0.584	0.588	1
"Pam16"	0.627906988777223	-0.195948397347602	0.323	0.341	1
"Snx4"	0.628200979708537	-0.196647956105211	0.106	0.119	1
"Rps21"	0.629056463560216	-0.171935708972113	0.59	0.602	1
"Crtc1"	0.629956722210982	-0.382973005257144	0.143	0.155	1
"Txndc16"	0.630031167175296	0.204259703772581	0.137	0.124	1
"Dynlt2b"	0.63086676015121	0.174444375323277	0.18	0.164	1
"Gpatch2l"	0.631669129843102	-0.17203364137181	0.112	0.128	1
"Zdhhc14"	0.632299279707907	-0.468860149674871	0.236	0.257	1
"Cap2"	0.633190200896698	0.319221851322793	0.298	0.283	1
"Lrba"	0.633543089750711	0.227601288162838	0.59	0.584	1
"Cox6a1"	0.634338771165965	-0.26316660724838	0.559	0.584	1
"Arl1"	0.634416642864607	-0.231507889608138	0.286	0.301	1
"Birc6"	0.634761752727947	-0.355283491369186	0.447	0.456	1
"Habp4"	0.636070300933598	-0.230236905995003	0.317	0.341	1
"Ube2q2"	0.636495960756674	-0.2017157770834	0.174	0.19	1
"Acot7"	0.636538038933635	-0.202979123261881	0.391	0.363	1
"Stambpl1"	0.636789969490016	0.185259561120321	0.137	0.124	1
"Dcakd"	0.637992127860263	-0.365507081569853	0.174	0.186	1
"Bet1l"	0.638691665823674	0.23112402757837	0.168	0.164	1
"Rmst"	0.639019051239262	-0.179536236989738	0.193	0.208	1
"Chst1"	0.639389950539281	-0.190607812637101	0.211	0.221	1
"Csde1"	0.640808857750601	-0.239813304366064	0.385	0.394	1
"Abi1"	0.641272320017768	0.303787770863347	0.205	0.19	1
"Timm44"	0.641866156246901	0.153832350770409	0.168	0.195	1
"Dohh"	0.641922143341951	0.286642346918928	0.186	0.177	1
"Puf60"	0.642854694152169	-0.224253104765644	0.36	0.372	1
"Fam168a"	0.642910086795947	-0.178927251823097	0.484	0.491	1
"Clpp"	0.643567149296305	-0.168514339071902	0.373	0.398	1
"Hip1"	0.643579130536724	0.212834932893423	0.118	0.137	1
"Timm10b"	0.643590026909457	-0.166281084672374	0.236	0.257	1
"Apbb1"	0.644663883426776	-0.360084256579329	0.317	0.332	1
"Snu13"	0.644970263525805	-0.240117657287289	0.404	0.42	1
"Ebf1"	0.645894129043632	-0.167036100560941	0.248	0.265	1
"Hdac8"	0.645917329851984	0.160756294429299	0.286	0.265	1
"Ncstn"	0.646269959021496	0.216777348475322	0.143	0.133	1
"Gpr22"	0.647025163501146	-0.237177105680633	0.149	0.164	1
"Papola"	0.647121311951804	0.199448534598015	0.41	0.434	1
"Map4k3"	0.647506548500162	0.232282935357974	0.211	0.195	1
"Dach2"	0.648097358856246	-0.198590392091595	0.124	0.137	1
"Chmp5"	0.648343689362569	-0.204160430864154	0.329	0.301	1
"Kcna1"	0.648759636960312	0.159766028405671	0.261	0.243	1
"Pnpt1"	0.649042022047494	-0.186197241341449	0.149	0.128	1
"Kcnh1"	0.649202569997791	0.160697547624508	0.112	0.133	1
"Git1"	0.649826941225552	-0.198547966860545	0.118	0.133	1
"Arhgap39"	0.650161502625069	-0.170839522047468	0.149	0.164	1
"Fars2"	0.650203597667193	0.183639351053283	0.255	0.239	1
"Lrfn2"	0.65153755043492	0.171421756564363	0.137	0.124	1
"Cdh7"	0.651542480501423	-0.263343451572874	0.193	0.204	1
"5730409E04Rik"	0.65368931830912	0.18817732670945	0.124	0.115	1
"Mgat4c"	0.653851495168607	-0.290842122298053	0.516	0.531	1
"Ubb"	0.654325640833172	-0.259609374817689	0.783	0.752	1
"Ift43"	0.654734329233125	0.224047097247196	0.124	0.111	1
"Trim44"	0.65590913547038	0.171254288735538	0.342	0.385	1
"Amph"	0.65608830701508	0.192269286275703	0.553	0.527	1
"Cep104"	0.656112397695433	0.265157108315482	0.112	0.102	1
"Zcchc7"	0.656395289340425	-0.236282924366982	0.342	0.358	1
"Syn2"	0.657670936572089	0.204292643905317	0.292	0.279	1
"Ttc14"	0.658898633602913	-0.16145740311501	0.627	0.615	1
"Ppargc1a"	0.658979103053747	-0.17318173145241	0.168	0.181	1
"Tcf4"	0.659160419191776	-0.311903744647814	0.578	0.571	1
"Cd2ap"	0.660152364582373	0.281224167753601	0.18	0.164	1
"Fkbp4"	0.660274915087707	-0.202660581104305	0.46	0.456	1
"Norad"	0.660959756154896	-0.174059237907155	0.466	0.478	1
"Amotl1"	0.660968281231189	0.19573864151664	0.106	0.097	1
"Spock2"	0.661786442888945	-0.162296682379097	0.311	0.323	1
"Pcna"	0.664284958993694	-0.178190030492758	0.193	0.212	1
"Hsf1"	0.664550860757814	-0.17494157019816	0.112	0.097	1
"Fam126b"	0.665446790871585	0.226950861145771	0.323	0.319	1
"Hnrnpa0"	0.665898791696269	0.417367627906926	0.205	0.195	1
"Hdlbp"	0.666708803299346	-0.292392462793445	0.174	0.186	1
"Exoc1"	0.666883956730678	0.228400746555228	0.161	0.146	1
"Kdsr"	0.668132225861008	-0.197323880870156	0.137	0.15	1
"Hacd2"	0.669887912071928	0.176810911186795	0.112	0.102	1
"Snrpc"	0.67074911369011	-0.196655190571346	0.211	0.217	1
"Dab2ip"	0.671218395722902	0.159758300814202	0.23	0.221	1
"Crppa"	0.671685592121229	0.216682219301369	0.224	0.208	1
"Ghitm"	0.672029333874613	0.211967072113421	0.398	0.372	1
"Hpgd"	0.672524934218974	-0.330249717858733	0.137	0.15	1
"Ankrd13c"	0.672822189185761	-0.157717046747932	0.143	0.128	1
"Ndufb8"	0.673518795566838	-0.235015086014574	0.509	0.518	1
"Tbc1d24"	0.673928095849254	-0.169688029368712	0.18	0.195	1
"Mtmr3"	0.674695736285255	0.150897302579393	0.23	0.252	1
"Hook1"	0.674817948247504	-0.272932834345263	0.342	0.341	1
"Setbp1"	0.675565687085357	0.187227497559471	0.298	0.283	1
"Strip1"	0.675756291785426	0.259571323439872	0.199	0.19	1
"Bet1"	0.676066598347024	0.16942961479227	0.13	0.119	1
"Pcdh7"	0.677466512172509	0.403969173521238	0.304	0.292	1
"Rab3ip"	0.678224377466363	-0.180097439591857	0.199	0.217	1
"Resf1"	0.678422837964489	0.201409579023945	0.13	0.119	1
"Pcnx4"	0.67889274079182	-0.224085493306295	0.149	0.133	1
"0610009B22Rik"	0.679111591988341	-0.252721155009805	0.211	0.23	1
"Podxl2"	0.679396862228944	-0.165829080829315	0.528	0.522	1
"Chchd1"	0.679494229394435	-0.173050346692925	0.267	0.292	1
"Rap1gap2"	0.679498376904279	0.305670803315167	0.242	0.283	1
"Stx18"	0.680334669465947	-0.172955859093898	0.143	0.155	1
"Stimate"	0.681343836731706	-0.241973541748105	0.137	0.15	1
"Gatd1"	0.683086486291034	-0.239158010856237	0.155	0.173	1
"Pdxk"	0.683156615112589	-0.201955592299754	0.28	0.296	1
"Reps1"	0.683594027445229	0.256209520537661	0.155	0.142	1
"Maged1"	0.683808777999216	-0.227873414067844	0.453	0.412	1
"Kcnn2"	0.683886337002228	0.170378868696068	0.484	0.491	1
"Sgcz"	0.685769766107164	-0.247701113934083	0.137	0.15	1
"Usp20"	0.686227381878091	0.16930158406695	0.174	0.159	1
"Ncln"	0.686235784898631	-0.255952572458777	0.106	0.119	1
"Dync1h1"	0.686252191273915	-0.174079696661094	0.379	0.358	1
"Uqcr11"	0.686364877857115	-0.215497889093189	0.435	0.442	1
"Grik1"	0.686737726973159	-0.603899985990934	0.211	0.217	1
"Smyd3"	0.68977509082185	-0.269700834823671	0.398	0.416	1
"Mrps17"	0.691105440312839	-0.274572770311007	0.211	0.235	1
"Mfsd6"	0.691943332853632	-0.279916333214595	0.093	0.106	1
"Sf3b5"	0.692340911362899	-0.210646994097521	0.23	0.208	1
"Tcaf1"	0.692723092974069	0.301353036692207	0.354	0.35	1
"Ppp1r37"	0.693231461418474	0.337504139468684	0.267	0.296	1
"Pias2"	0.693526601327309	0.239706818858262	0.211	0.199	1
"Cby1"	0.693534301154408	0.181423469024876	0.18	0.173	1
"Tanc2"	0.694184508148962	0.158491385108056	0.472	0.469	1
"Mdm4"	0.694499475505224	-0.172485659351184	0.193	0.208	1
"Ptprj"	0.694689052505884	0.15985254791336	0.236	0.221	1
"Iqcb1"	0.695110847870253	-0.262464518832568	0.248	0.226	1
"Mau2"	0.69546071926244	-0.22458899134824	0.199	0.208	1
"Ppp2r5e"	0.695559807299012	-0.171061102460672	0.317	0.327	1
"Smarcad1"	0.695744153538035	0.18518877958331	0.143	0.133	1
"Tbc1d9b"	0.696267586894951	0.235090695792621	0.137	0.155	1
"Acsl4"	0.69719151812658	0.168815640072662	0.168	0.155	1
"Frmd4a"	0.697870223966676	-0.192094129264774	0.708	0.699	1
"Mtss2"	0.697971508585373	-0.161104016366477	0.143	0.128	1
"Lamtor3"	0.698589901337781	-0.16986303030625	0.255	0.27	1
"Casd1"	0.699898603870208	0.352701340447356	0.236	0.23	1
"Nicn1"	0.70134621655139	-0.257254932919198	0.186	0.204	1
"Evi5l"	0.701763008665898	-0.159644563677559	0.18	0.195	1
"Fam120c"	0.703152347218348	0.190216068239365	0.18	0.168	1
"Hnrnpa1"	0.704479756049285	-0.209356294759425	0.435	0.456	1
"Gm20642"	0.704872522732829	-0.19179973128897	0.335	0.301	1
"Vax2"	0.70513452253173	0.163499591184718	0.137	0.155	1
"Gtf2h2"	0.705966433574672	0.190223317265894	0.137	0.124	1
"Gm39469"	0.706465876273234	-0.202275601646193	0.137	0.119	1
"Ube2e3"	0.707354743047305	-0.204667078082492	0.484	0.487	1
"Tmem161b"	0.708014284931902	0.164441348539946	0.112	0.102	1
"Mbd2"	0.708212078144749	0.258225528836485	0.186	0.181	1
"Il1rapl1"	0.708968845051655	-0.221182020549416	0.435	0.451	1
"Vps13d"	0.709040110768378	0.278100669460481	0.248	0.239	1
"App"	0.709700603855986	-0.230832668788982	0.466	0.482	1
"Naxd"	0.710024338897234	0.2461416273851	0.18	0.173	1
"Cmtr1"	0.71059794452494	0.250373167421979	0.161	0.15	1
"Acly"	0.711253348613728	0.160034026160298	0.292	0.27	1
"Pias1"	0.711377121828031	-0.235324728789264	0.348	0.314	1
"Kcnb1"	0.711431855731667	-0.182356964272738	0.342	0.301	1
"Zdhhc20"	0.711431855731667	-0.219744061514855	0.304	0.327	1
"Bri3bp"	0.711810458404264	0.15563778483659	0.13	0.124	1
"Klhl8"	0.711852417843381	-0.228028359553875	0.124	0.133	1
"Tcp11l2"	0.711866590629987	-0.240888648423158	0.18	0.164	1
"Trerf1"	0.712476034845577	-0.157739762969694	0.373	0.389	1
"Sap130"	0.714022209275262	0.168327934401681	0.168	0.159	1
"Fos"	0.714179682185869	-0.327456793278866	0.23	0.243	1
"Tbrg1"	0.715300675346509	-0.295204203354625	0.186	0.195	1
"Psme3"	0.716573619633776	0.284936195362607	0.118	0.137	1
"Elmo2"	0.717003444687059	-0.152925669597443	0.118	0.106	1
"Dclk1"	0.718212182486656	-0.335648962491283	0.41	0.407	1
"Kcnb2"	0.718254476691355	-0.391843957372521	0.323	0.323	1
"Eef1b2"	0.71941923746329	-0.180071768702886	0.348	0.341	1
"Hacd3"	0.719856421888606	-0.203691853318454	0.286	0.292	1
"Mtln"	0.720770592585884	-0.216578868816864	0.255	0.274	1
"Cyfip1"	0.720798755771582	0.208179503869528	0.106	0.097	1
"Atp5g3"	0.721020615167217	-0.232246442659193	0.571	0.518	1
"Vti1b"	0.721422923939266	0.229627456292799	0.335	0.341	1
"Ppp1r1a"	0.72170457749441	-0.325977371775594	0.267	0.274	1
"Snap25"	0.722402893346432	-0.151887069765052	0.882	0.881	1
"Fry"	0.724190758520064	-0.159738234045036	0.516	0.518	1
"G3bp2"	0.724477118721228	0.231669535685744	0.329	0.341	1
"2610008E11Rik"	0.724592600819994	-0.175578614461849	0.118	0.106	1
"Abcf2"	0.724819675852231	-0.234806404133531	0.149	0.159	1
"Pdpr"	0.726048431609916	0.153401932479311	0.137	0.124	1
"St7"	0.726135116745994	-0.183780655063871	0.193	0.199	1
"Fam217b"	0.726173383602843	-0.223008448571815	0.112	0.124	1
"Galnt1"	0.726331413002193	0.213941832879003	0.13	0.15	1
"Usp22"	0.727699621520565	-0.203969397648709	0.267	0.243	1
"Ykt6"	0.729869479683907	0.202264534172555	0.124	0.115	1
"Sucla2"	0.731818617064768	0.239725419249509	0.329	0.323	1
"Sfi1"	0.732208915353018	-0.217347516961396	0.106	0.115	1
"Dusp28"	0.73223119672427	-0.219048374618229	0.118	0.128	1
"1700019D03Rik"	0.733328355462876	0.312231632366008	0.13	0.124	1
"Abca5"	0.733431554000316	-0.159434468703827	0.186	0.195	1
"Mras"	0.7339647914993	-0.242097728843878	0.174	0.159	1
"Inpp4b"	0.734198571873371	0.307242444206861	0.547	0.597	1
"Plxna4"	0.734452943572359	0.206036264551769	0.168	0.159	1
"Camk2d"	0.734967221858728	0.158746231621308	0.634	0.633	1
"Uty"	0.736505223273759	0.30553017096429	0.242	0.239	1
"Mapk9"	0.737186612321204	0.212853136666614	0.155	0.173	1
"Man1a2"	0.737670268971847	0.192833868720939	0.273	0.265	1
"Csnk2b"	0.738475863214531	-0.262643005850457	0.273	0.274	1
"Enpp5"	0.738987354563021	-0.423627553985546	0.298	0.296	1
"Borcs7"	0.740658915452438	0.186640439486878	0.199	0.221	1
"Cryz"	0.74070639877345	-0.215856593328776	0.093	0.106	1
"Uchl3"	0.740862105284371	-0.281674119725381	0.236	0.261	1
"Mbip"	0.741823099593048	-0.182468715167677	0.093	0.102	1
"Tll1"	0.742926306899243	0.349137089999923	0.155	0.15	1
"Reep5"	0.743211523971748	-0.150518719883143	0.298	0.323	1
"Aip"	0.743726407232766	-0.259298595218024	0.242	0.226	1
"Ndufa5"	0.744129283055975	-0.192760275423907	0.578	0.562	1
"Gdpd1"	0.744869056915685	-0.166587222846026	0.23	0.248	1
"Zfp644"	0.745259857372973	-0.150628099319235	0.298	0.314	1
"Rnf114"	0.745685592849944	-0.165918976624645	0.23	0.239	1
"Cox7a2"	0.745739532577715	-0.219156216433531	0.621	0.58	1
"3010001F23Rik"	0.745874968387324	0.207064952667851	0.093	0.102	1
"Hmgn1"	0.747459933365653	-0.286850905020786	0.547	0.553	1
"Ctsl"	0.748259334335079	-0.317996084515007	0.348	0.345	1
"Map6"	0.748384937978144	0.206731270108539	0.186	0.177	1
"Prdx2"	0.749499333842475	0.169018663576213	0.565	0.544	1
"Pdrg1"	0.75031343874858	-0.23629638174515	0.261	0.265	1
"Slc39a10"	0.750720053377785	-0.279336844761074	0.118	0.124	1
"Gkap1"	0.753777440834362	-0.319032674266263	0.174	0.181	1
"Slc23a2"	0.753925451284866	0.292007665608791	0.267	0.261	1
"Ndufs8"	0.754915437054778	-0.170875948712012	0.36	0.372	1
"Epb41l2"	0.755065226276712	-0.490099624538704	0.112	0.115	1
"Rangap1"	0.757125068819204	0.15191947401748	0.211	0.226	1
"Scn8a"	0.757172497917067	-0.173376840736415	0.379	0.372	1
"Mgrn1"	0.757888962175818	0.242895028003126	0.248	0.248	1
"Aida"	0.758114355213942	-0.321914554157687	0.18	0.159	1
"Rims3"	0.75853274305039	0.235911312225288	0.137	0.128	1
"Spink13"	0.759110211750052	0.269523071191114	0.161	0.15	1
"Maz"	0.759889007396582	-0.178939042449804	0.13	0.137	1
"Pacs2"	0.75994418239264	-0.198325173493216	0.168	0.177	1
"Chic1"	0.760672840083313	0.15839207683744	0.193	0.186	1
"Unc5a"	0.76130949335824	0.22651276598003	0.112	0.102	1
"Tubb3"	0.762639852401012	-0.172964243684479	0.23	0.243	1
"Ogfr"	0.762704657516721	0.158104889332814	0.118	0.111	1
"Zfp943"	0.763708577987824	0.361031191419174	0.118	0.115	1
"Krt10"	0.76404131726654	-0.181878868688929	0.168	0.15	1
"Man1a"	0.764220519543629	-0.214028324902538	0.106	0.115	1
"Pik3r1"	0.764903281176452	0.181146394194232	0.168	0.159	1
"Homer1"	0.765562196191951	-0.174789024156645	0.137	0.124	1
"Ubxn1"	0.765585657846506	0.277645382908691	0.267	0.265	1
"Cst3"	0.766312810130418	-0.462737557814045	0.46	0.429	1
"Ubxn7"	0.76664690226026	-0.181914626419757	0.174	0.177	1
"Cox7c"	0.766998312202826	-0.244736130893034	0.646	0.615	1
"Snx10"	0.767087245512075	-0.187499273235322	0.242	0.257	1
"Rasl10b"	0.767215355425751	0.173550218555061	0.13	0.124	1
"Rab3gap1"	0.767530051320259	0.165341213889582	0.211	0.208	1
"Cenpx"	0.768769078153034	-0.174699709573126	0.186	0.199	1
"Shd"	0.769466690166308	0.232742255354045	0.143	0.137	1
"Mmd"	0.770696902786911	-0.215846755419423	0.248	0.257	1
"Tcerg1"	0.771067145951927	-0.22161345709318	0.205	0.217	1
"Gpr158"	0.772416050804864	0.150954768372578	0.54	0.531	1
"Prr16"	0.773414129004102	-0.212951694949554	0.143	0.15	1
"Grm7"	0.774504908864372	0.284729454999698	0.478	0.487	1
"Tenm3"	0.775204915016827	0.711156551928853	0.28	0.288	1
"Gars"	0.776303472383174	-0.164586620257719	0.199	0.186	1
"Otud7b"	0.776371413517407	-0.226146905118393	0.124	0.128	1
"Dmxl2"	0.776699579773142	-0.220295790621991	0.323	0.288	1
"Wdr33"	0.776812015076347	-0.217185147159186	0.416	0.429	1
"Man2a2"	0.777039561758788	0.259726661221399	0.28	0.265	1
"Ireb2"	0.779421231535417	-0.171032627239157	0.161	0.146	1
"Ptpre"	0.781565856935938	0.182940757996049	0.186	0.181	1
"Wdr1"	0.783037534569822	0.196086370385164	0.261	0.252	1
"Tspan13"	0.783897405260257	-0.18526415162718	0.391	0.354	1
"Dag1"	0.784965150261819	-0.201385212986787	0.186	0.19	1
"Tmem266"	0.785101930755017	0.246196514165962	0.093	0.106	1
"Surf1"	0.791217466848078	0.151431446075673	0.298	0.296	1
"Prkdc"	0.791493861446867	-0.153546183733051	0.099	0.106	1
"Epha7"	0.793197465398813	0.177578076983508	0.236	0.23	1
"Polr2j"	0.794143950954467	0.152630670048886	0.261	0.252	1
"Mast1"	0.794417998120043	0.168680531312941	0.186	0.199	1
"Rps10"	0.79495949455107	-0.165715322682149	0.522	0.513	1
"Actr3"	0.795316751233912	-0.174576002178795	0.273	0.283	1
"Ehbp1"	0.795400168168251	-0.186002211653421	0.447	0.425	1
"Sec61a1"	0.795799238598751	-0.161597953890652	0.137	0.128	1
"Pitpna"	0.795799278984799	-0.15084589078384	0.453	0.438	1
"Gucy1b1"	0.797007938175752	-0.216776387887484	0.366	0.381	1
"Spcs2"	0.797434560984954	-0.19230445261454	0.366	0.367	1
"Rbck1"	0.79773647539754	-0.199461014679451	0.161	0.173	1
"Praf2"	0.799061813154227	-0.173717677207944	0.193	0.199	1
"Kcnd3"	0.799433589904443	-0.18286871298682	0.298	0.279	1
"Prmt5"	0.799529929896684	-0.187685529522735	0.161	0.15	1
