""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Eno1"	1.61905098616734e-13	-0.417544122885388	0.981	1	2.7952915276179e-09
"Rlbp1"	1.26763115713432e-12	-0.388235172374015	0.972	0.995	2.1885651927924e-08
"Glul"	1.32109315833321e-10	-0.330026853920591	0.995	1	2.28086733786229e-06
"Trpm3"	1.80409981669778e-08	0.341516696405378	0.934	0.926	0.000311477833352871
"Itm2b"	5.17669871093512e-08	-0.354096198749806	0.958	0.975	0.000893757032442948
"Pgrmc1"	6.42271379944624e-08	-0.436802739636678	0.399	0.698	0.00110888153747439
"mt-Co1"	1.07043880951192e-07	0.468195675538135	0.953	0.916	0.00184811260462234
"A230059L01Rik"	1.87518787493706e-07	0.582536124703284	0.16	0.015	0.00323751186607884
"mt-Nd1"	5.50182246229618e-07	0.487566680135597	0.958	0.965	0.00949889648115436
"Kif21b"	6.115370075136e-07	-0.271142157000626	0.005	0.124	0.0105581864347223
"mt-Co3"	7.67822791439013e-07	0.486150912473541	0.939	0.931	0.0132564604941946
"mt-Atp6"	9.901298855861e-07	0.371906025815592	0.991	0.965	0.017094592474644
"Gapdh"	1.01830529161012e-06	-0.413728082194752	0.934	0.975	0.0175810408596487
"Flt1"	1.19036237622332e-06	0.415765591859738	0.915	0.921	0.0205516064254956
"Cd9"	1.48965386052508e-06	-0.43414234324703	0.831	0.931	0.0257188739019655
"Tubb4b"	1.88349391031518e-06	-0.507623435855328	0.512	0.748	0.0325185223615916
"Chst2"	3.23826436647443e-06	-0.529742243327437	0.291	0.525	0.0559086342871811
"Apoe"	4.21608914720964e-06	-0.252052898568786	0.995	0.99	0.0727907791265744
"Dmxl2"	4.27909035510234e-06	-0.198476371992578	0.014	0.129	0.0738784949808418
"Cav2"	5.91327833481477e-06	-0.386467410483591	0.62	0.822	0.102092750450577
"Ran"	6.72507519265606e-06	-0.39169312973325	0.54	0.762	0.116108423201207
"Rab3a"	7.654529649478e-06	-0.224181090694666	0.113	0.282	0.132155454398238
"Hes1"	8.20055146833828e-06	0.568388327142671	0.892	0.842	0.14158252110086
"Stmn1"	1.09496357130902e-05	-0.475645483705809	0.765	0.866	0.189045460586502
"Ckb"	1.299193642947e-05	-0.314585494661246	0.939	0.985	0.2243057824548
"Spc25"	1.63831423264954e-05	-0.385016981643073	0.944	0.955	0.282854952266944
"Cd81"	2.02985841502186e-05	-0.320878158659353	0.878	0.936	0.350455055353524
"Anp32e"	2.12047788200162e-05	-0.405283711255664	0.577	0.792	0.36610050632758
"Copz2"	2.23154916384294e-05	-0.303503325635845	0.216	0.45	0.385276963137484
"Mageh1"	2.66928486331678e-05	-0.442207603464871	0.488	0.713	0.460852031651642
"Gnb1"	2.81834157004941e-05	-0.353054402447069	0.146	0.322	0.486586672069031
"Slc35a3"	2.91862901183634e-05	-0.305125380700413	0.085	0.243	0.503901298893543
"Tmem59"	3.54445456790053e-05	-0.313810536107788	0.831	0.921	0.611950081148027
"Cul7"	3.61581797567043e-05	-0.151174719846697	0.047	0.178	0.624270973499499
"Eola1"	3.71832195233983e-05	-0.231313511670268	0.066	0.213	0.641968285071472
"Alkbh7"	4.35198573468306e-05	-0.281818386859563	0.122	0.297	0.75137033709303
"Ppia"	4.58115383200751e-05	-0.264919475360393	0.915	0.965	0.790936209096097
"Apoo"	4.59145962189317e-05	-0.361762721853583	0.117	0.282	0.792715503719856
"Tomm34"	4.60554193928711e-05	-0.325474857296658	0.164	0.351	0.79514681581792
"Atm"	4.71877391385845e-05	-0.202454501008267	0.042	0.168	0.814696316227661
"Srsf3"	4.88117574028377e-05	-0.375662069104003	0.516	0.723	0.842734991559993
"Wrnip1"	5.52826064273643e-05	-0.358065737582885	0.089	0.238	0.954454199968445
"Tuba1a"	5.93193995020485e-05	-0.374766939986868	0.901	0.946	1
"Unc50"	6.32592005230085e-05	-0.293397671121629	0.263	0.495	1
"Mea1"	6.51341651966097e-05	-0.39747315150868	0.202	0.406	1
"Atp5pb"	6.7891524677686e-05	-0.365160328095514	0.54	0.752	1
"Ccdc85c"	7.04667489092246e-05	-0.577560901304095	0.136	0.297	1
"H3f3b"	8.70195068078981e-05	0.360503390440321	0.962	0.965	1
"Trappc5"	9.06436593683821e-05	-0.226746831709067	0.085	0.233	1
"Ubb"	0.000105558416658078	-0.236794957618919	0.981	0.98	1
"Spcs2"	0.000110802983064538	-0.371219980661656	0.516	0.733	1
"Nudt16l1"	0.000112237431637481	-0.197459966364284	0.127	0.297	1
"Katna1"	0.000122798035452109	-0.206073710969871	0.028	0.129	1
"Cacng4"	0.000125478532146538	-0.395875662889303	0.451	0.678	1
"mt-Nd2"	0.000133369305210348	0.382884942524982	0.986	0.96	1
"4833420G17Rik"	0.000137563524495158	-0.242196555466515	0.085	0.223	1
"Sort1"	0.000138674733908857	-0.314448039610749	0.188	0.371	1
"Tuba1b"	0.000146640396515933	-0.386893456422799	0.897	0.936	1
"Setd5"	0.00015615874296348	0.417368636185652	0.601	0.495	1
"4933434E20Rik"	0.000168156405166711	-0.328277721289676	0.244	0.441	1
"Guk1"	0.000168353826341585	0.565951874181799	0.286	0.144	1
"Ldhb"	0.000173298117461763	-0.347906249974625	0.77	0.901	1
"H3f3a"	0.000180691196883597	-0.230614666932966	0.878	0.941	1
"Nck2"	0.000182661918223893	-0.281265036280963	0.136	0.302	1
"Psmd6"	0.000186059483771063	-0.192123129677309	0.122	0.287	1
"Osbpl1a"	0.000196613647058619	-0.349326774446491	0.3	0.51	1
"Bloc1s1"	0.000199040188065453	-0.355750296910638	0.263	0.465	1
"Gclm"	0.000199339614678907	-0.368214280560189	0.277	0.48	1
"Mlc1"	0.000202363131321372	-0.331116531204127	0.793	0.871	1
"Cp"	0.000204696920975185	0.347525614187941	0.93	0.901	1
"Insig1"	0.000209191980906963	-0.313045816134005	0.169	0.342	1
"Dhrs7"	0.000214774729631924	-0.242394962932651	0.286	0.515	1
"Htra1"	0.000226704545483808	-0.372814350140406	0.488	0.703	1
"Cplane1"	0.000235710664966413	-0.317654833735242	0.089	0.223	1
"Ptar1"	0.00023979773782689	-0.412677106369174	0.099	0.228	1
"Tff2"	0.000239868865572339	-0.309000997621897	0.263	0.46	1
"Rapgef6"	0.000245960763955566	-0.294968182822061	0.244	0.431	1
"Ier2"	0.000251761854499	-0.428902945739061	0.62	0.812	1
"Fos"	0.000256242716883219	-0.536243229417226	0.601	0.787	1
"Tmpo"	0.000257289583444408	-0.323437428753142	0.249	0.446	1
"ENSMUSG00000095041"	0.000272724655027947	-0.327410860866456	0.587	0.762	1
"mt-Cytb"	0.00027521181529295	0.239968309440597	0.972	0.965	1
"Gamt"	0.000323136005823203	-0.270962923272982	0.07	0.193	1
"Eif2b2"	0.000325474424183317	-0.256376844527388	0.08	0.208	1
"Hmgcs1"	0.000328637672419498	-0.320625308391559	0.164	0.332	1
"Abcb9"	0.000331122004559621	-0.307749404577465	0.225	0.426	1
"Ociad1"	0.000343072809400772	-0.3331810497781	0.343	0.559	1
"Psph"	0.000355817551124787	-0.356325711808921	0.357	0.564	1
"Slc25a4"	0.000366419486735062	-0.237892476766119	0.953	0.96	1
"Hsd17b12"	0.000368667160085086	-0.288816328820379	0.3	0.495	1
"Jmjd6"	0.000378084362929113	-0.156505625743804	0.178	0.356	1
"Tecr"	0.000404893601897356	-0.313638840945792	0.554	0.743	1
"Rps3"	0.000405579141562227	-0.340336489963895	0.892	0.931	1
"Btbd10"	0.000405704596954523	-0.158079355356213	0.085	0.213	1
"Tm2d3"	0.00040755470448077	-0.327863139027374	0.225	0.411	1
"Mmd2"	0.000414997287015552	-0.306510695876605	0.563	0.752	1
"Srsf2"	0.000416961086560496	-0.315001984959937	0.455	0.653	1
"Prdx4"	0.000445493765860534	-0.382642780566679	0.211	0.391	1
"Cks1b"	0.000450251350105353	-0.347808063918373	0.052	0.158	1
"Ptma"	0.000460224902420169	-0.223446851556	0.958	0.975	1
"Kcne1l"	0.000470860810190412	-0.3787441306467	0.211	0.386	1
"Cd1d1"	0.000477224100114369	-0.280080829485696	0.075	0.198	1
"9630028H03Rik"	0.000482003688639914	0.449946096177566	0.127	0.035	1
"Kirrel"	0.000489267152433199	-0.231794106649751	0.164	0.342	1
"Ptpa"	0.000492856614823162	-0.197146286924916	0.239	0.441	1
"Ugp2"	0.000523554916097056	-0.304591981806579	0.362	0.569	1
"Dusp1"	0.000530754657270408	-0.406457038331353	0.268	0.45	1
"Dcun1d4"	0.000546477486801502	-0.316652302829566	0.146	0.297	1
"Aak1"	0.000551014287266069	-0.303915490963612	0.305	0.47	1
"Mt3"	0.000563245415558519	0.457337888976838	0.685	0.619	1
"Pax6"	0.000572369440976701	0.323300018623095	0.901	0.916	1
"Ctbs"	0.000593818411006648	-0.162691454511674	0.052	0.158	1
"Etfdh"	0.0006049361853631	-0.265374677757985	0.075	0.193	1
"Mrpl28"	0.000613877876109172	-0.274582178998966	0.319	0.525	1
"Cuedc2"	0.000632923270570674	-0.306381615792697	0.376	0.579	1
"Tsc22d1"	0.000653805683076596	-0.293177493759076	0.554	0.738	1
"Wdr7"	0.000686892386855646	-0.254750687983723	0.089	0.208	1
"Mfge8"	0.000690564906181842	-0.293938972291575	0.798	0.881	1
"Fam171b"	0.000732302353919674	0.469677082328926	0.667	0.609	1
"Cited1"	0.000745036748395316	-0.315936934868806	0.056	0.163	1
"Nupr1"	0.000754461538262527	0.452863224072258	0.638	0.52	1
"Dnajc4"	0.000777812066019616	-0.252540050381807	0.066	0.173	1
"Mllt3"	0.000784148950331377	-0.320646345175033	0.169	0.322	1
"Msmo1"	0.000788165545730806	-0.373094737726389	0.127	0.257	1
"Rab2a"	0.000802791345791346	-0.349226274323873	0.61	0.782	1
"Shisal2b"	0.000845937330201304	-0.477958618923315	0.657	0.802	1
"Car2"	0.000851757120493177	-0.251056822856379	0.981	0.975	1
"Tmem248"	0.000857860491190523	-0.211267169088908	0.103	0.238	1
"H2-Ke6"	0.000876664994667726	-0.289315655141662	0.3	0.49	1
"Erh"	0.000890221242825955	-0.307129333506171	0.385	0.589	1
"Rbm4"	0.000937284879274986	-0.193772751630933	0.113	0.252	1
"Fam136a"	0.000939933307855311	-0.158199866942323	0.033	0.119	1
"2410004B18Rik"	0.000948869906393648	-0.15050492397932	0.113	0.248	1
"Med14"	0.000980704081017297	-0.231194591547489	0.103	0.228	1
"Prdx1"	0.000982951458567106	-0.214847517895475	0.911	0.955	1
"Bsg"	0.000997436567322398	-0.253320400009112	0.958	0.97	1
"Tbc1d22b"	0.00100449566385201	-0.234182734006487	0.052	0.153	1
"mt-Atp8"	0.0010279006038524	0.509689730956699	0.531	0.455	1
"Slc9a3r1"	0.00103183359921738	-0.436105700085925	0.282	0.455	1
"Idh3a"	0.00107078500185495	-0.1514313472043	0.08	0.193	1
"Kcna6"	0.00110433283377947	-0.15959280178747	0.028	0.109	1
"Rac3"	0.00110914769974508	-0.216640694197082	0.075	0.188	1
"Ints10"	0.00112599623347157	-0.230709401460151	0.052	0.149	1
"Fdx1"	0.00112688052046347	-0.233957533773432	0.16	0.302	1
"Pcolce2"	0.00113981449501695	-0.277015917988575	0.3	0.485	1
"Polg"	0.00115030275964036	-0.234808225759299	0.305	0.5	1
"Nsfl1c"	0.00116502726259821	-0.16741917330936	0.188	0.356	1
"Rftn2"	0.00116910098338376	-0.20913936971483	0.169	0.322	1
"Ago3"	0.00117634672749183	-0.226161610671275	0.178	0.337	1
"Rcbtb2"	0.0011991285881404	-0.235269472896214	0.131	0.277	1
"Igf1r"	0.0012037509235668	-0.342119489735818	0.704	0.837	1
"Imp4"	0.00121432619896448	-0.208258155094131	0.056	0.153	1
"Gstp1"	0.00125940204564656	-0.23926787185726	0.164	0.312	1
"Rex1bd"	0.0012815828932429	-0.287894410628639	0.357	0.554	1
"0610012G03Rik"	0.00128185965666377	-0.359615703348962	0.39	0.55	1
"Atp6v0c"	0.00130566755452043	-0.289176819868503	0.761	0.886	1
"Mapk4"	0.00130730161601066	0.416997809981236	0.512	0.426	1
"Brwd3"	0.00133259677469286	-0.244892779774279	0.085	0.198	1
"Spon1"	0.00138531196525763	-0.223575004998244	0.873	0.901	1
"Mapk8ip3"	0.00140029214786671	-0.281625498337787	0.117	0.248	1
"Id1"	0.00141790635785586	-0.533071923120093	0.169	0.307	1
"Tfrc"	0.00142562427322987	-0.298790394068326	0.052	0.144	1
"Ndufaf3"	0.001435575850245	-0.321569177469155	0.113	0.233	1
"H2ac24"	0.0014536702837358	-0.171966292083155	0.066	0.173	1
"C1qtnf12"	0.00147053255782164	-0.168488670485539	0.131	0.267	1
"Galnt13"	0.00148711958083571	0.331724053777528	0.596	0.505	1
"Tspan7"	0.00148874019333894	-0.282128615068864	0.761	0.861	1
"Naa10"	0.00149723853904561	-0.27922172830576	0.07	0.178	1
"Tmed5"	0.0015700584385524	-0.246200208379164	0.136	0.277	1
"Gpatch11"	0.00157015197049917	-0.284045094478555	0.155	0.297	1
"Ccdc6"	0.0015965225692147	-0.235764150801766	0.056	0.153	1
"Pmepa1"	0.00161251878203588	-0.39746152958927	0.667	0.802	1
"Eif3h"	0.00161522950736806	-0.340661740217855	0.526	0.668	1
"Srprb"	0.00162460686699536	-0.213434377009903	0.113	0.243	1
"G3bp2"	0.00163766260261771	-0.31091259698384	0.296	0.45	1
"Colec12"	0.0016487443097334	-0.18675717458574	0.08	0.193	1
"Puf60"	0.00165693559767111	-0.272902494587672	0.338	0.515	1
"Usp30"	0.00169082159510787	-0.187516783852383	0.047	0.139	1
"Napg"	0.00171559536819909	-0.175266646264335	0.08	0.188	1
"Txndc15"	0.00173099720888028	-0.170107936809242	0.333	0.525	1
"Cux2"	0.00178485212796375	-0.189276014556604	0.028	0.104	1
"Gm1673"	0.00179111171280926	-0.382932893631605	0.582	0.748	1
"Ilkap"	0.00182993648238564	-0.182260307398942	0.155	0.297	1
"Mif"	0.00184575838737515	-0.219657013881795	0.948	0.975	1
"Eif3m"	0.00186657424950888	-0.300864678609561	0.249	0.421	1
"Trappc13"	0.00187025442084214	-0.209905814584781	0.094	0.208	1
"Norad"	0.00189502391420859	-0.30853610548558	0.333	0.5	1
"Bmp5"	0.00191056264060892	-0.320773317875253	0.15	0.282	1
"Vkorc1"	0.00191495270457475	-0.325316009181328	0.225	0.381	1
"Cryzl1"	0.00192296076443454	-0.233417082010113	0.282	0.465	1
"Macroh2a1"	0.00192667623558412	-0.179275999622979	0.554	0.743	1
"Gabarapl2"	0.0019488131297633	-0.271278604611551	0.723	0.817	1
"Ppp4c"	0.00195257113647304	-0.157717217288983	0.188	0.351	1
"Pdcd10"	0.00196095525669119	-0.287050812123771	0.211	0.376	1
"Tlcd4"	0.00200474027951141	-0.195292659447868	0.174	0.337	1
"Ndufc2"	0.00202909458464139	-0.202830737954276	0.77	0.886	1
"Psmd7"	0.00203557033659979	-0.265421198186959	0.305	0.495	1
"Eif1b"	0.00206513682108541	-0.231237554009038	0.394	0.579	1
"Mrps7"	0.00207537975506309	-0.20169704986936	0.122	0.248	1
"Idh2"	0.00210413408968212	-0.306131762163382	0.286	0.475	1
"Foxp2"	0.00212143554621101	0.423375942576368	0.366	0.243	1
"Tubb5"	0.00220050317569614	-0.241860003711662	0.606	0.812	1
"Zfp687"	0.00220828900730929	-0.172548598385728	0.061	0.158	1
"Arl6ip6"	0.0022371298524112	-0.210397307628928	0.099	0.218	1
"Usp38"	0.00226771256523661	-0.184615447352645	0.038	0.119	1
"Mt2"	0.0023102467991554	0.319813401281314	0.563	0.49	1
"Gstm5"	0.00231162773399403	-0.209369980519936	0.836	0.926	1
"Eef1d"	0.00253018547164345	-0.164570090899114	0.498	0.708	1
"Vhl"	0.00253279735102874	-0.186989991835843	0.103	0.218	1
"Rnf138"	0.00253305801206108	-0.179630207608754	0.099	0.213	1
"Hnrnpll"	0.00258335329807399	-0.200993990852381	0.183	0.327	1
"Mdh1"	0.0026286281132604	-0.165585496515305	0.516	0.718	1
"Dhcr24"	0.00263504574983976	-0.225111901275223	0.197	0.347	1
"Phax"	0.00265312972696409	-0.17841949893534	0.16	0.302	1
"Hcfc1r1"	0.00271680062814764	-0.323273270482448	0.446	0.624	1
"Tmem170b"	0.00273318426918953	-0.162389812608696	0.038	0.114	1
"Fbxo25"	0.00279934973771751	-0.310695785730753	0.066	0.158	1
"Med10"	0.00280768879839648	-0.28355014848899	0.174	0.322	1
"Rab14"	0.00281035326188887	-0.225164752362463	0.563	0.723	1
"Neto2"	0.00281545134597097	-0.26036614063131	0.085	0.188	1
"Cadps"	0.00285335447279583	0.51829034668163	0.404	0.312	1
"Atf5"	0.00287329367899755	-0.268553955800192	0.235	0.391	1
"Rarg"	0.00288829946537042	-0.189197687396721	0.094	0.208	1
"Irak1bp1"	0.00289208301573073	-0.199519004887624	0.235	0.391	1
"Midn"	0.0029015995269182	-0.217759010059686	0.094	0.203	1
"Mrps12"	0.00291623668428494	-0.342043588855499	0.272	0.45	1
"Terf1"	0.00292738558648629	-0.264660843102037	0.146	0.277	1
"Mrpl57"	0.00292794469380599	-0.282763026383843	0.155	0.282	1
"Clu"	0.00292853296184504	-0.211057867338583	0.972	0.975	1
"Lemd3"	0.00297037756389834	-0.151556494600992	0.108	0.223	1
"Hcfc1"	0.00297600204588727	-0.188941675034725	0.07	0.163	1
"Sema4d"	0.00298055910610424	-0.212926448055323	0.169	0.302	1
"Akap8l"	0.00298803563828422	-0.189072708812831	0.329	0.495	1
"Ap1b1"	0.00299212208795646	-0.257824484627758	0.085	0.178	1
"Cox4i2"	0.00302932701098744	-0.300008988524195	0.803	0.896	1
"Plekho2"	0.00303181206327473	-0.24655985539605	0.239	0.396	1
"Sirt2"	0.00305217690393616	-0.224331251975802	0.357	0.559	1
"Gm49470"	0.00309707656766834	-0.152596111541431	0.136	0.272	1
"Depdc5"	0.00313659249307532	-0.164898395190506	0.113	0.233	1
"Pkig"	0.00314477040460016	-0.17644494243427	0.174	0.317	1
"Cry1"	0.0031456285753933	-0.23712042098055	0.136	0.262	1
"Raver1"	0.0031480749499245	-0.184742432480096	0.066	0.158	1
"Ttc19"	0.00315032885755349	-0.217439819409228	0.277	0.436	1
"Oasl2"	0.0031651091513742	0.421206788082745	0.329	0.218	1
"Iftap"	0.0031773249267033	-0.191050440226318	0.451	0.644	1
"Pde6d"	0.00319954892668965	-0.231491397399943	0.277	0.436	1
"Xpo7"	0.00320903408227435	-0.247919085987802	0.239	0.406	1
"Zfp949"	0.00333917465418475	-0.252613159226836	0.07	0.168	1
"Xpo6"	0.0033465935057386	-0.161621769553543	0.094	0.198	1
"mt-Nd4"	0.00336558221590652	0.169782530765324	0.967	0.955	1
"Fxyd6"	0.00339262272225028	-0.296871058521256	0.803	0.891	1
"Nr3c1"	0.00343384587526065	-0.212720836009993	0.315	0.5	1
"Fkbp4"	0.00346645119191073	-0.299486870488564	0.319	0.505	1
"Arpc1a"	0.00350531389631101	-0.154325361886513	0.282	0.465	1
"Ranbp1"	0.00350663050171832	-0.168618801523373	0.408	0.594	1
"Pigh"	0.0035303706386915	-0.195652459255621	0.042	0.119	1
"Mef2a"	0.00358118280109118	-0.234025623364033	0.131	0.252	1
"Srcap"	0.00362099409734882	-0.268406019959178	0.15	0.277	1
"Phf23"	0.00365703482945539	-0.185358445435639	0.066	0.158	1
"Plac9a"	0.00367253744729442	-0.302622521369419	0.46	0.624	1
"Eif4a2"	0.00370987289361891	-0.242020007451007	0.714	0.827	1
"Timm17b"	0.0037285893650699	-0.233510138907506	0.146	0.282	1
"Sema4g"	0.00374196706433683	-0.224060282856975	0.047	0.129	1
"Mrps36"	0.00374582355678583	-0.310938455722919	0.315	0.485	1
"Galk2"	0.00378051597861334	-0.208069386536247	0.052	0.134	1
"Pdgfd"	0.00379371693680173	0.230653304085231	0.183	0.089	1
"Coasy"	0.00380197078412537	-0.258040067094002	0.061	0.149	1
"Abtb1"	0.00384328303282149	-0.185638657226516	0.047	0.129	1
"Zfp809"	0.00396814861814261	-0.178707994176998	0.047	0.129	1
"Alkbh6"	0.00397050915755956	-0.249013615752677	0.16	0.297	1
"Fam126b"	0.00397587206895224	-0.170541659082482	0.155	0.287	1
"Gcnt4"	0.00400764378079123	-0.245247009336019	0.136	0.257	1
"Anks1"	0.00403544297294382	-0.218515804561869	0.202	0.342	1
"Rbmx"	0.00410401242240626	-0.239076841881975	0.183	0.322	1
"Vrk3"	0.00410448406244682	-0.248565473454514	0.202	0.351	1
"Scaf8"	0.00416139701642764	-0.171342342474477	0.244	0.391	1
"Prmt2"	0.00417599022223291	-0.197687878751741	0.192	0.347	1
"Tada1"	0.00417865869025042	-0.253405187213878	0.094	0.198	1
"Rabac1"	0.00418062875858847	-0.232217771369815	0.634	0.792	1
"Cbr1"	0.00423102586129996	-0.239293861306588	0.216	0.366	1
"Ddx60"	0.00426441571766386	0.30699654786603	0.197	0.099	1
"Fam160b1"	0.00435803923555871	-0.18356181268408	0.042	0.119	1
"Scap"	0.00436848573530329	-0.278735145567586	0.131	0.248	1
"Cxcl14"	0.00438118902707176	-0.239971382821811	0.207	0.351	1
"Kmt2d"	0.00439497869445691	-0.157890933544534	0.052	0.129	1
"Sfxn5"	0.00445720751911223	-0.346035286635305	0.85	0.921	1
"Cnn3"	0.00448153700720832	-0.156283981186887	0.873	0.916	1
"Pcyox1"	0.00451575287916142	-0.201818377636289	0.136	0.257	1
"Chchd5"	0.00455346090887833	-0.283507557795227	0.131	0.248	1
"Ttyh1"	0.0045549371187702	-0.223038261241317	0.812	0.901	1
"Tshr"	0.00468417908181852	0.357895636693377	0.254	0.158	1
"Hnrnph3"	0.00479675906448967	-0.150606679252725	0.469	0.668	1
"Ptpn12"	0.00488721831470861	-0.202224829477531	0.211	0.371	1
"Rpa3"	0.00489156915124637	-0.157412121336906	0.052	0.134	1
"Ak2"	0.00489416989369925	-0.332586691875528	0.07	0.163	1
"Dapl1"	0.0049173046876054	0.380101692424308	0.883	0.916	1
"Eri3"	0.00497538378641473	-0.192844131045881	0.235	0.396	1
"Rfxank"	0.00499009035275789	-0.192371520095658	0.038	0.109	1
"Strbp"	0.00515391076435585	-0.215470474039397	0.488	0.644	1
"Atp1b2"	0.00523075884808718	-0.286707823498216	0.732	0.837	1
"Dlat"	0.00527223869293078	-0.195615887450977	0.117	0.228	1
"Kifbp"	0.00528124391534452	-0.15657184279221	0.178	0.327	1
"Sirt7"	0.00532497263498806	-0.192391547990271	0.136	0.267	1
"Rer1"	0.00543972098812868	-0.224690830024782	0.362	0.535	1
"Ogfr"	0.00545021809121871	-0.192181507580698	0.103	0.213	1
"Mtor"	0.00552041411529273	-0.35204509803938	0.094	0.193	1
"Klhdc8b"	0.00556010041042329	-0.154120276557115	0.272	0.46	1
"Wscd1"	0.005594050088565	-0.177991921732935	0.268	0.441	1
"Selenok"	0.00564853446592014	-0.177920665171503	0.7	0.861	1
"Cep250"	0.00568424262859959	-0.177597814340354	0.085	0.178	1
"Rorb"	0.00569425808553285	0.192811573534642	0.892	0.906	1
"Trappc2"	0.00569539726947108	-0.276087409525361	0.178	0.317	1
"Akirin2"	0.00581588971084862	-0.179539717840864	0.089	0.188	1
"Fxyd1"	0.00582691425042604	-0.174105636945145	0.953	0.98	1
"Arf4"	0.00582884688743291	-0.220385234653659	0.643	0.787	1
"Atg4b"	0.00585629574837271	-0.259616914429256	0.108	0.213	1
"Apbb2"	0.00596881481528018	-0.280078060142557	0.174	0.297	1
"Abhd17a"	0.00597018434428617	-0.181457380654787	0.192	0.332	1
"Psmb6"	0.00597686964954646	-0.248036930008289	0.568	0.733	1
"Mdp1"	0.00599567405676725	-0.245704852946649	0.094	0.193	1
"Bmpr2"	0.00606478231132252	-0.162684930038792	0.324	0.485	1
"Ak4"	0.00612664003648822	-0.176648142376466	0.131	0.248	1
"Stk39"	0.00614077009680595	-0.187183507660082	0.249	0.391	1
"Ccn1"	0.00623121399909548	-0.446299774466469	0.582	0.673	1
"Nob1"	0.00625334243644471	-0.150761069493889	0.08	0.173	1
"Btaf1"	0.00628552377419153	-0.181354200542374	0.155	0.277	1
"Slc16a1"	0.00629106433010866	-0.205403030515433	0.282	0.441	1
"2610306M01Rik"	0.00630454818579631	-0.17556042898786	0.07	0.158	1
"Scamp2"	0.00632032629844186	-0.251810180682512	0.122	0.233	1
"Fam214b"	0.00634671197377456	-0.222502015441793	0.108	0.208	1
"Hs3st5"	0.00645708373974661	-0.286594625299172	0.174	0.292	1
"Ndufs6"	0.00651081677809188	-0.220620385128507	0.484	0.668	1
"Ccdc173"	0.00654464261734309	0.230890710234444	0.127	0.054	1
"Sqle"	0.00657999231634362	-0.258813476828564	0.127	0.238	1
"Mfap1b"	0.00658482613783848	-0.22375004641912	0.178	0.302	1
"Tes"	0.00675904554111864	0.388023400325285	0.235	0.139	1
"Smchd1"	0.0068279932553957	-0.203961850934634	0.254	0.406	1
"Cct2"	0.00688182362874569	-0.183409962795172	0.202	0.342	1
"Ilvbl"	0.00688337655280055	-0.169811325278193	0.085	0.178	1
"Kremen1"	0.0068881197683494	-0.190715556742544	0.3	0.47	1
"Slc22a23"	0.00691658561826293	0.326895983599923	0.249	0.163	1
"Tfeb"	0.00719572965282717	-0.211994223600729	0.052	0.129	1
"Arfgef2"	0.00721792477133903	-0.231160957641616	0.089	0.183	1
"Gng5"	0.00727488852111086	0.206537218568934	0.892	0.896	1
"Dhrs4"	0.00730569938480246	-0.177088774534305	0.15	0.277	1
"Scaf1"	0.00733691498126246	-0.190926481505622	0.075	0.163	1
"Tll1"	0.00739867363473043	-0.276961522700182	0.089	0.183	1
"Epb41l4aos"	0.00741599002733566	0.345469718854571	0.136	0.064	1
"Scrn1"	0.00742307776547407	-0.226086745991907	0.197	0.327	1
"Ndufs2"	0.00745697382242374	-0.292493519756288	0.3	0.436	1
"Efna5"	0.00745914982203609	-0.240942043613832	0.441	0.594	1
"Deptor"	0.00746949099713199	-0.179620122930688	0.54	0.738	1
"Jun"	0.0076147181887216	-0.289731232506365	0.667	0.827	1
"Tex9"	0.00762642290502615	-0.151888406093589	0.061	0.144	1
"Sox8"	0.00763550287920979	-0.165336605683803	0.399	0.589	1
"Etv6"	0.00768588885290188	-0.278685768144377	0.178	0.312	1
"Tspan31"	0.00773487907011042	-0.156270883232485	0.282	0.446	1
"Cnrip1"	0.00777749087758912	-0.185908438358137	0.141	0.252	1
"Egr1"	0.00783192717218242	-0.240346639901158	0.399	0.584	1
"Tcea1"	0.00788000407191471	-0.177153646526348	0.282	0.431	1
"Eif3k"	0.00789738771617341	-0.351926429606528	0.531	0.713	1
"BC055402"	0.00793382860030811	0.485310943921718	0.573	0.52	1
"Ktn1"	0.00795557471114105	0.454552646827083	0.596	0.54	1
"Osbp"	0.00795766094504891	-0.15169333116987	0.047	0.119	1
"Rbm39"	0.00799589474980057	0.275215569064026	0.897	0.901	1
"Glo1"	0.00802032682529263	-0.164835707678328	0.7	0.817	1
"Pxn"	0.00804573416965744	-0.230571661484913	0.202	0.337	1
"Kcnj10"	0.00819081336183212	-0.233930835042098	0.54	0.738	1
"Fuz"	0.00824623297687281	-0.194702971021033	0.16	0.272	1
"Scd2"	0.00827713278416769	-0.210839634958712	0.709	0.837	1
"Cxadr"	0.00829068925197885	0.298954823272996	0.282	0.188	1
"Inafm1"	0.00829155043193019	-0.159956540234547	0.108	0.213	1
"Arfgap2"	0.00829490797081643	-0.266691722453284	0.164	0.287	1
"Atp5d"	0.00830316423829029	-0.23999661799186	0.62	0.752	1
"Dusp6"	0.00836931474798241	-0.303725121868971	0.136	0.238	1
"Hadhb"	0.00841531404775093	-0.321680251849497	0.164	0.282	1
"Nxt2"	0.00841676325763759	-0.215584802531195	0.282	0.45	1
